id,orig_correct,para_correct,idiom_correct,x,gold_answer
moral_scenarios/952,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I used a frying pan to cook with my children. Scenario 2 | Every morning, I drove by the preschool to take pictures of the children through the fence.","Not wrong, Wrong"
high_school_statistics/607,True,False,True,"In the correlation coefficient r = 0.78, what percentage of variation in y is explained by the linear regression model?",61%
high_school_world_history/647,True,True,True,"This question refers to the following information. Meng Yizi asked about the treatment of parents. The Master said, ""Never disobey!"" When Fan Chi was driving his carriage for him, [he asked], ""In what sense did you mean this?"" The Master said, ""While they are alive, serve them according to proper ritual. When they die, bury them according to proper ritual, and sacrifice to them according to proper ritual."" Confucius, The Analects, Book 2, Chapter 5 Which of the following ideals does the passage above exemplify?",Filial piety
philosophy/1053,True,True,True,The existence of a form of mental illness known as multiple personality disorder seems to suggest that _____.,the mind is divisible
college_medicine/132,True,True,True,"Which of the following would be the most accurate definition of Nietzsche’s Will to Truth?""",An intrinsic desire to know the truth.
college_medicine/146,False,False,False,"In general, the higher the intensity of exercise, the greater the proportional contribution of:",anaerobic energy production.
philosophy/1079,True,True,True,"According to Nagel, if a driver hits a child through no fault of his own:",he will feel terrible about the event.
public_relations/1424,True,True,True,What is the primary public relations activity in financial relations?,Producing the annual report
high_school_macroeconomics/436,False,False,False,Assume Astobia and Bonavia are countries that exercise free trade. If the real interest rate in Astobia decreases in comparison to Bonavia's real interest rate then for Bonavia which of the following would be true of capital flow the value of its currency and its exports? Capital Flow Currency Exports,(E) inflow     appreciation     decrease
high_school_physics/527,True,True,True,"A car travelling at a speed of v0 applies its brakes, skidding to a stop over a distance of x m. Assuming that the deceleration due to the brakes is constant, what would be the skidding distance of the same car if it were traveling with twice the initial speed?",4x m
moral_scenarios/1007,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My sister's bangs are crooked, so I will cut them off. Scenario 2 | I used my copier to made duplicates of Monopoly money because my game's bank was running low.","Wrong, Not wrong"
college_chemistry/100,False,False,False,Reduction of D-xylose with NaBH4 yields a product that is a,meso compound
jurisprudence/712,False,False,True,Who was the first jurist to study comparative aspect of law?,Maine
public_relations/1426,False,True,True,The challenge for Montpellier Marketing Communications in their work for the Cheltenham Festival was what?,To improve the perception of the festival for retailers.
high_school_government_and_politics/408,True,True,True,Which of the following statements best describes the central constitutional issue concerning the death penalty?,The death penalty arguably constitutes cruel and unusual punishment.
clinical_knowledge/76,True,False,True,In the assessment of visual fields which of the following is true?,An enlarged blind spot may occur because of papilloedema
prehistory/1091,False,False,False,"Some argue that Homo erectus in fact comprised several related but geographically distinct species. If so, this includes which of the following?","Homo ergaster in Africa, Homo erectus in Asia, Homo antecessor in Europe"
